Date,Name,Category,Type,Amount,Notes,Created,January,February,March,April,May,June,July,August,September,October,November,December
"January 25, 2024",Chích thuốc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),100000,,"January 25, 2024 8:21 AM",100000,0,0,0,0,0,0,0,0,0,0,0
"January 25, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),35000,Bún bò,"January 25, 2024 8:22 AM",35000,0,0,0,0,0,0,0,0,0,0,0
"January 24, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),124000,"Chuối, cháo gói, sữa","January 25, 2024 8:22 AM",124000,0,0,0,0,0,0,0,0,0,0,0
"January 25, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"January 25, 2024 3:44 PM",65000,0,0,0,0,0,0,0,0,0,0,0
"January 25, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"January 25, 2024 8:16 PM",50000,0,0,0,0,0,0,0,0,0,0,0
"January 25, 2024",Bánh cuốn tây sơn,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),69000,Ăn tối,"January 25, 2024 8:16 PM",69000,0,0,0,0,0,0,0,0,0,0,0
"January 26, 2024",Tiêm thuốc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),100000,,"January 26, 2024 9:00 AM",100000,0,0,0,0,0,0,0,0,0,0,0
"January 26, 2024",Ăn trưa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),47000,,"January 26, 2024 2:36 PM",47000,0,0,0,0,0,0,0,0,0,0,0
"January 26, 2024",Gửi xe cty,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),20000,,"January 26, 2024 7:44 PM",20000,0,0,0,0,0,0,0,0,0,0,0
"January 26, 2024",Nước mía,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),32000,,"January 26, 2024 7:44 PM",32000,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2024",Chích thuốc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),100000,,"January 27, 2024 9:23 AM",100000,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2024",Ăn trưa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),55000,,"January 27, 2024 12:12 PM",55000,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2024",Spotify,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),65000,,"January 27, 2024 12:46 PM",65000,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2024",Cháo gói,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"January 27, 2024 9:15 PM",50000,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2024",Ăn tối,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),35000,Phở khô,"January 27, 2024 9:16 PM",35000,0,0,0,0,0,0,0,0,0,0,0
"January 28, 2024",Cơm tấm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),46000,,"January 28, 2024 7:23 PM",46000,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2024",Dừa tươi,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),20000,,"January 28, 2024 7:38 PM",20000,0,0,0,0,0,0,0,0,0,0,0
"January 29, 2024",Bún chả hà nội,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),60000,Ăn trưa,"January 29, 2024 11:53 AM",60000,0,0,0,0,0,0,0,0,0,0,0
"January 29, 2024",Grab bike,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),80000,,"January 30, 2024 12:04 AM",80000,0,0,0,0,0,0,0,0,0,0,0
"January 30, 2024",Cơm tấm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),56000,,"January 30, 2024 4:38 PM",56000,0,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",Farewell team,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),2300000,,"January 30, 2024 4:38 PM",0,2300000,0,0,0,0,0,0,0,0,0,0
"January 31, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),33000,,"January 31, 2024 11:14 AM",33000,0,0,0,0,0,0,0,0,0,0,0
"January 31, 2024",Ăn trưA,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),78000,,"January 31, 2024 2:12 PM",78000,0,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",Magic keyboard,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),1200000,,"January 31, 2024 2:12 PM",0,1200000,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",Netflix,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),53000,,"January 31, 2024 2:13 PM",0,53000,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"January 31, 2024 10:12 PM",0,50000,0,0,0,0,0,0,0,0,0,0
"January 31, 2024",Cà phê,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),130000,,"January 31, 2024 10:12 PM",130000,0,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",Cơm tấm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),78000,,"February 1, 2024 10:24 AM",0,78000,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",3G,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),14000,,"February 1, 2024 2:26 PM",0,14000,0,0,0,0,0,0,0,0,0,0
"February 1, 2024",Bún bò,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),35000,,"February 1, 2024 2:27 PM",0,35000,0,0,0,0,0,0,0,0,0,0
"February 5, 2024",Tiền nhà,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),4700000,,"February 5, 2024 9:31 AM",0,4700000,0,0,0,0,0,0,0,0,0,0
"February 6, 2024","Internet ",Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),240000,,"February 6, 2024 6:46 PM",0,240000,0,0,0,0,0,0,0,0,0,0
"February 15, 2024",Tín dụng,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),4215000,,"February 15, 2024 4:51 PM",0,4215000,0,0,0,0,0,0,0,0,0,0
"February 19, 2024",Chi phí Tết nhà Quốc,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),10000000,,"February 19, 2024 10:50 AM",0,10000000,0,0,0,0,0,0,0,0,0,0
"February 19, 2024",Vé máy bay vô Tết,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),4260000,,"February 19, 2024 10:52 AM",0,4260000,0,0,0,0,0,0,0,0,0,0
"February 22, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),56000,,"February 22, 2024 11:52 AM",0,56000,0,0,0,0,0,0,0,0,0,0
"February 22, 2024",Cà phê,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),145000,,"February 22, 2024 11:52 AM",0,145000,0,0,0,0,0,0,0,0,0,0
"February 22, 2024",Cà phê hạt,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),240000,,"February 22, 2024 11:53 AM",0,240000,0,0,0,0,0,0,0,0,0,0
"February 22, 2024",Lotte mart,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),436000,"Trứng, thịt, rau, sữa, cà chua, chuối","February 22, 2024 11:53 AM",0,436000,0,0,0,0,0,0,0,0,0,0
"February 22, 2024",Dây cáp HDML,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),459000,,"February 22, 2024 11:54 AM",0,459000,0,0,0,0,0,0,0,0,0,0
"February 22, 2024",Chi phí tết nhà Thôi,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),13000000,,"February 22, 2024 12:55 PM",0,13000000,0,0,0,0,0,0,0,0,0,0
"February 23, 2024","Chụp hình thẻ ",Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),46000,Bảo hiểm thất nghiệp,"February 23, 2024 12:34 PM",0,46000,0,0,0,0,0,0,0,0,0,0
"February 23, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),78000,,"February 23, 2024 12:35 PM",0,78000,0,0,0,0,0,0,0,0,0,0
"February 23, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"February 23, 2024 8:28 PM",0,65000,0,0,0,0,0,0,0,0,0,0
"February 24, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),140000,,"February 24, 2024 10:52 AM",0,140000,0,0,0,0,0,0,0,0,0,0
"February 24, 2024",ăn vặt,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),104000,"chè, bánh ngọt","February 25, 2024 10:13 AM",0,104000,0,0,0,0,0,0,0,0,0,0
"February 25, 2024",Lẩu bò,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),213000,,"February 25, 2024 4:56 PM",0,213000,0,0,0,0,0,0,0,0,0,0
"February 25, 2024",Cà phê,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,Pasio,"February 25, 2024 8:41 PM",0,25000,0,0,0,0,0,0,0,0,0,0
"February 25, 2024",Dừa + Chè,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),34000,,"February 25, 2024 8:42 PM",0,34000,0,0,0,0,0,0,0,0,0,0
"February 25, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),200000,"Bánh mì, cà chưa beef, thịt xay, sữa","February 25, 2024 8:42 PM",0,200000,0,0,0,0,0,0,0,0,0,0
"February 26, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),198000,,"February 27, 2024 9:01 AM",0,198000,0,0,0,0,0,0,0,0,0,0
"February 27, 2024",Spotify,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),59000,,"February 27, 2024 9:24 AM",0,59000,0,0,0,0,0,0,0,0,0,0
"February 28, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),48000,,"February 28, 2024 9:14 AM",0,48000,0,0,0,0,0,0,0,0,0,0
"February 28, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),50000,,"February 28, 2024 9:14 AM",0,50000,0,0,0,0,0,0,0,0,0,0
"February 28, 2024",Sinh tố sầu riêng bơ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),40000,,"February 28, 2024 9:32 PM",0,40000,0,0,0,0,0,0,0,0,0,0
"February 29, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),60000,,"February 29, 2024 7:48 PM",0,60000,0,0,0,0,0,0,0,0,0,0
"February 29, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"February 29, 2024 7:49 PM",0,65000,0,0,0,0,0,0,0,0,0,0
"February 29, 2024",Đường cát,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),38000,,"February 29, 2024 7:50 PM",0,38000,0,0,0,0,0,0,0,0,0,0
"March 1, 2024","Cà phê Hummingbird ",Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),150000,,"March 1, 2024 9:29 PM",0,0,150000,0,0,0,0,0,0,0,0,0
"March 1, 2024",Cà phê hạt,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),210000,,"March 1, 2024 9:31 PM",0,0,210000,0,0,0,0,0,0,0,0,0
"March 1, 2024",Gà rán lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),154000,,"March 1, 2024 9:31 PM",0,0,154000,0,0,0,0,0,0,0,0,0
"March 1, 2024",Đậu que,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),6000,,"March 1, 2024 9:32 PM",0,0,6000,0,0,0,0,0,0,0,0,0
"March 1, 2024",Tiền nhà,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),4500000,,"March 1, 2024 9:32 PM",0,0,4500000,0,0,0,0,0,0,0,0,0
"March 1, 2024",Netflix,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),53000,,"March 1, 2024 9:33 PM",0,0,53000,0,0,0,0,0,0,0,0,0
"March 1, 2024","Internet ",Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),240000,,"March 1, 2024 9:33 PM",0,0,240000,0,0,0,0,0,0,0,0,0
"March 4, 2024",Bánh mì sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),30000,,"March 4, 2024 8:38 AM",0,0,30000,0,0,0,0,0,0,0,0,0
"March 3, 2024",Khám bệnh Hoàn Mỹ,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),2555000,,"March 4, 2024 8:38 AM",0,0,2555000,0,0,0,0,0,0,0,0,0
"March 3, 2024",Bún chả phố cổ buổi trưa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),189000,,"March 4, 2024 8:40 AM",0,0,189000,0,0,0,0,0,0,0,0,0
"March 3, 2024",Cà phê Passio,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),25000,,"March 4, 2024 8:40 AM",0,0,25000,0,0,0,0,0,0,0,0,0
"March 4, 2024","Set tạ - Decalthon ",Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),999000,,"March 4, 2024 8:41 AM",0,0,999000,0,0,0,0,0,0,0,0,0
"March 4, 2024",Netflix,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),53000,,"March 4, 2024 8:43 AM",0,0,53000,0,0,0,0,0,0,0,0,0
"March 4, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"March 4, 2024 9:56 PM",0,0,70000,0,0,0,0,0,0,0,0,0
"March 4, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),213000,"Sữa, cà chua, yakult, cháo gói","March 4, 2024 9:56 PM",0,0,213000,0,0,0,0,0,0,0,0,0
"March 5, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"March 5, 2024 10:14 PM",0,0,65000,0,0,0,0,0,0,0,0,0
"March 6, 2024",Hớt tóc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"March 7, 2024 8:14 AM",0,0,70000,0,0,0,0,0,0,0,0,0
"March 7, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),109000,,"March 8, 2024 11:52 AM",0,0,109000,0,0,0,0,0,0,0,0,0
